Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
10,10,37,0,6428.06005859375,211.5673056,7.787
10,10,6,0,9668.650390625,211.5673056,7.787
10,10,58,0,6299.6201171875,211.5673056,7.787
10,10,88,0,9960.1796875,211.5673056,7.787
10,10,25,0,10526.48046875,211.5673056,7.787
10,10,55,0,5485.1298828125,211.5673056,7.787
10,10,16,0,13071.419921875,211.5673056,7.787
10,10,97,0,20009.779296875,211.5673056,7.787
10,10,78,0,19515.689453125,211.5673056,7.787
10,11,51,0,8861.009765625,211.5673056,7.787
10,11,87,0,5348.39013671875,211.5673056,7.787
10,11,75,0,7470.77001953125,211.5673056,7.787
10,11,58,0,13373.75,211.5673056,7.787
10,11,2,0,11962.349609375,211.5673056,7.787
10,11,44,0,7861.2900390625,211.5673056,7.787
10,11,14,0,13626.9404296875,211.5673056,7.787
10,11,6,0,18850.08984375,211.5673056,7.787
10,11,60,0,6954.669921875,211.5673056,7.787
10,11,97,0,7197.240234375,211.5673056,7.787
10,11,75,0,15508.349609375,211.5673056,7.787
10,11,60,0,11277.1396484375,211.5673056,7.787
10,11,17,0,14292.83984375,211.5673056,7.787
10,12,13,0,8563.1201171875,211.5673056,7.787
10,12,63,0,14807.9501953125,211.5673056,7.787
10,12,79,0,10382.33984375,211.5673056,7.787
10,12,94,0,13783.3603515625,211.5312479,7.787
10,12,59,0,8212.5,211.5312479,7.787
10,12,77,0,13599.3603515625,211.5312479,7.787
11,1,9,0,13301.5400390625,211.5312479,7.787
11,1,61,0,8688.6396484375,211.5312479,7.787
11,1,62,0,16291.9404296875,211.5312479,7.787
11,1,54,0,11830.66015625,211.5312479,7.787
11,1,91,0,18187.30078125,211.5312479,7.787
11,1,53,0,6508.27978515625,211.5312479,7.787
11,1,54,0,6476.77978515625,211.5312479,7.787
11,1,56,0,9475.5498046875,211.5312479,7.787
11,1,18,0,8034.1201171875,211.5312479,7.787
11,1,79,0,3228.0400390625,211.5312479,7.787
11,2,46,0,6880.240234375,211.5312479,7.787
11,2,33,0,5333.22998046875,211.5312479,7.787
11,2,28,0,14552.9501953125,211.5312479,7.787
11,2,20,0,15076.759765625,211.5312479,7.787
11,2,69,0,6101.2900390625,211.5312479,7.787
11,2,11,0,15581.0,211.5312479,7.787
11,2,39,0,12624.25,211.5312479,7.787
11,2,18,0,18556.5703125,211.5312479,7.787
11,2,59,0,11548.509765625,211.5312479,7.787
11,2,15,0,4986.31005859375,211.5312479,7.787
11,2,57,0,11235.73046875,211.5312479,7.787
11,3,68,0,7886.85009765625,211.5312479,7.787
11,3,32,0,15326.7197265625,211.5312479,7.787
11,3,31,0,7540.8798828125,211.5312479,7.787
11,3,85,0,10575.7900390625,211.5312479,7.787
11,3,60,0,8849.8095703125,211.5312479,7.787
11,3,34,0,8053.77001953125,211.5312479,7.787
11,3,33,0,10588.080078125,211.5312479,7.787
11,3,67,0,8081.0,211.5312479,7.787
11,3,24,0,5684.89990234375,211.5312479,7.787
11,3,51,0,25424.609375,211.5312479,7.787
11,3,13,0,16552.44921875,211.5312479,7.787
11,3,89,0,7557.97021484375,211.5312479,7.787
11,4,52,0,10554.740234375,211.5312479,7.787
11,4,58,0,7480.3701171875,211.5312479,7.787
11,4,7,0,19730.9296875,211.5312479,7.787
11,4,77,0,6702.259765625,211.5312479,7.787
11,4,89,0,6273.60009765625,211.5312479,7.787
11,5,42,0,4844.2099609375,211.5312479,7.787
11,5,73,0,16604.4296875,211.5312479,7.787
11,5,79,0,10824.099609375,211.5312479,7.787
11,5,93,0,7102.7998046875,211.5312479,7.787
11,5,29,0,12745.990234375,211.5312479,7.787
11,5,45,0,7417.27001953125,211.5312479,7.787
11,5,55,0,2038.3599853515625,211.5312479,7.787
11,5,40,0,15387.490234375,211.5312479,7.787
11,5,92,0,19777.51953125,211.5312479,7.787
11,6,11,0,11437.2802734375,211.5312479,7.787
11,6,31,0,10279.330078125,211.5312479,7.787
11,6,13,0,6922.259765625,211.5312479,7.787
11,6,4,0,8385.419921875,211.5312479,7.787
11,6,15,0,4365.64013671875,211.5312479,7.787
11,6,3,0,5760.22998046875,211.5312479,7.787
11,6,70,0,15967.6201171875,211.5312479,7.787
11,6,43,0,13290.099609375,211.5312479,7.787
11,7,68,0,10445.73046875,211.5312479,7.787
11,7,59,0,6340.68994140625,211.5312479,7.787
11,7,76,0,15073.919921875,211.5312479,7.787
11,7,44,0,8442.1298828125,211.5312479,7.787
11,7,76,0,4834.81005859375,211.5312479,7.787
11,7,38,0,8392.759765625,211.5312479,7.787
11,8,37,0,8184.25,211.5312479,7.787
11,8,57,0,8103.41015625,211.5312479,7.787
11,8,36,0,22657.810546875,211.5312479,7.787
11,8,13,0,11133.8896484375,211.5312479,7.787
11,8,32,0,7531.31982421875,211.5312479,7.787
11,8,78,0,6105.0400390625,211.5312479,7.787
11,8,75,0,21854.390625,211.5312479,7.787
11,8,22,0,12873.1201171875,211.5312479,7.787
11,8,88,1,8542.3701171875,211.4951902,7.787
11,8,55,1,11720.830078125,211.4951902,7.787
11,8,58,1,7528.830078125,211.4951902,7.787
11,8,34,1,9796.0302734375,211.4951902,7.787
11,9,86,1,15060.5302734375,211.4951902,7.787
11,9,15,1,12624.6904296875,211.4951902,7.787
11,9,24,1,15236.990234375,211.4951902,7.787
11,9,44,1,16754.900390625,211.4951902,7.787
11,9,60,1,16922.66015625,211.4951902,7.787
11,9,74,1,4500.77001953125,211.4951902,7.787
11,9,17,1,11533.2099609375,211.4951902,7.787
11,9,77,1,19883.30078125,211.4951902,7.787
11,10,17,1,7677.6298828125,211.4951902,7.787
11,10,25,1,6894.0498046875,211.4951902,7.787
11,10,68,1,8630.9697265625,211.4951902,7.787
11,10,58,1,8299.83984375,211.4951902,7.787
11,10,2,1,5384.85009765625,211.4951902,7.787
11,10,24,1,10491.6201171875,211.4951902,7.787
11,10,6,1,25520.109375,211.4951902,7.787
11,11,9,1,20096.94921875,211.4951902,7.787
11,11,55,1,12799.4404296875,211.4951902,7.787
11,11,30,1,15400.8896484375,211.4951902,7.787
11,11,66,1,15336.009765625,211.4951902,7.787
11,11,82,1,8889.2099609375,211.4951902,7.787
11,11,37,1,29940.990234375,211.4951902,7.787
11,11,58,1,10704.8095703125,211.4951902,7.787
11,11,12,1,14570.599609375,211.4951902,7.787
11,11,95,1,5415.83984375,211.4951902,7.787
11,11,97,1,16639.380859375,211.4951902,7.787
11,11,95,1,8335.9501953125,211.4951902,7.787
11,11,80,1,3860.110107421875,211.4951902,7.787
11,11,79,1,6499.0498046875,211.4951902,7.787
11,11,7,1,8992.25,211.4951902,7.787
11,12,57,1,8875.0,211.4951902,7.787
11,12,89,1,12373.7900390625,211.4951902,7.787
11,12,2,1,8090.009765625,211.4951902,7.787
11,12,34,1,27406.01953125,211.4951902,7.787
11,12,46,1,9791.990234375,211.4951902,7.787
11,12,89,1,8775.8603515625,211.4951902,7.787
11,12,9,1,10300.6201171875,211.4951902,7.787
11,1,92,1,21269.08984375,211.4951902,7.787
11,1,96,1,19394.150390625,211.4951902,7.787
11,1,32,1,10699.6904296875,211.4951902,7.787
11,1,14,1,21413.640625,211.4951902,7.787
11,1,25,1,4577.41015625,211.4951902,7.787
11,1,96,1,22067.69921875,211.4951902,7.787
11,1,54,1,6978.7900390625,211.4951902,7.787
11,1,44,1,5943.3701171875,211.4951902,7.787
11,2,81,1,9261.58984375,211.4951902,7.787
11,2,68,1,15148.83984375,211.4951902,7.787
11,2,41,1,13207.3203125,211.4951902,7.787
11,2,59,1,9326.5595703125,211.4951902,7.787
11,2,58,1,17744.7890625,211.4951902,7.787
11,2,36,1,14182.33984375,211.4951902,7.787
11,2,35,1,21658.330078125,211.4951902,7.787
11,2,17,1,7131.5,211.4951902,7.787
11,2,81,1,6580.8701171875,211.4951902,7.787
11,3,99,1,8872.4501953125,211.4951902,7.787
11,3,11,1,14999.5595703125,211.4951902,7.787
11,3,68,1,18993.3203125,211.4951902,7.787
11,3,39,1,16761.890625,211.4951902,7.787
11,3,25,1,14254.1103515625,211.4951902,7.787
11,3,38,1,15317.169921875,211.4951902,7.787
11,4,5,1,15475.0,211.4951902,7.787
11,4,88,1,12916.6904296875,211.4951902,7.787
11,4,21,1,6555.990234375,211.4951902,7.787
11,4,42,1,3088.719970703125,211.4951902,7.787
11,4,89,1,9154.4599609375,211.4951902,7.787
11,4,86,1,7704.97998046875,211.4951902,7.787
11,4,6,1,18256.8203125,211.4951902,7.787
11,5,7,1,6204.56982421875,211.4951902,7.787
11,5,70,1,13356.4697265625,211.4951902,7.787
11,5,14,0,4789.52978515625,211.5224596,7.787
11,5,41,0,7627.97021484375,211.5224596,7.787
11,5,25,0,17385.560546875,211.5224596,7.787
11,5,69,0,2894.7099609375,211.5224596,7.787
11,5,29,0,10520.01953125,211.5224596,7.787
11,5,32,0,5043.580078125,211.5224596,7.787
11,5,87,0,8755.4296875,211.5224596,7.787
11,6,67,0,15108.650390625,211.5224596,7.787
11,6,9,0,10024.6103515625,211.5224596,7.787
11,6,31,0,9753.3095703125,211.5224596,7.787
11,6,19,0,17291.349609375,211.5224596,7.787
11,6,70,0,18256.51953125,211.5224596,7.787
11,6,54,0,9574.150390625,211.5224596,7.787
11,6,52,0,15059.599609375,211.5224596,7.787
11,6,20,0,11323.9501953125,211.5224596,7.787
11,6,8,0,8642.0595703125,211.5224596,7.787
11,6,78,0,12236.3896484375,211.5224596,7.787
11,6,61,0,9835.9501953125,211.5224596,7.787
11,7,50,0,6136.60009765625,211.5224596,7.787
11,7,1,0,7299.31982421875,211.5224596,7.787
11,7,6,0,4139.2998046875,211.5224596,7.787
11,7,34,0,13441.0,211.5224596,7.787
11,7,17,0,8436.1103515625,211.5224596,7.787
11,7,13,0,8617.240234375,211.5224596,7.787
11,7,49,0,13268.5498046875,211.5224596,7.787
11,7,62,0,14898.0498046875,211.5224596,7.787
11,7,48,0,10468.150390625,211.5224596,7.787
11,7,69,0,13599.7001953125,211.5224596,7.787
11,7,51,0,4582.8798828125,211.5224596,7.787
11,7,1,0,7587.66015625,211.5224596,7.787
11,8,62,0,4434.18994140625,211.5224596,7.787
11,8,82,0,34599.19140625,211.5224596,7.787
11,8,38,0,19172.869140625,211.5224596,7.787
11,8,24,0,15123.150390625,211.5224596,7.787
11,8,43,0,7427.9599609375,211.5224596,7.787
11,8,66,0,13691.419921875,211.5224596,7.787
11,8,87,0,17172.609375,211.5224596,7.787
11,8,42,0,9736.76953125,211.5224596,7.787
11,8,30,0,25908.619140625,211.5224596,7.787
11,8,47,0,9372.3603515625,211.5224596,7.787
11,8,90,0,7297.18994140625,211.5224596,7.787
11,9,43,0,11994.6201171875,211.5224596,7.787
11,9,71,0,6046.669921875,211.5224596,7.787
11,9,51,0,10555.3095703125,211.5224596,7.787
11,9,38,0,35803.76171875,211.5224596,7.787
11,9,64,0,3181.830078125,211.5224596,7.787
11,9,74,0,9387.5400390625,211.5224596,7.787
11,9,53,0,28984.939453125,211.5224596,7.787
11,9,70,0,10328.6796875,211.5224596,7.787
11,10,71,0,15468.099609375,211.5224596,7.787
11,10,93,0,15870.6796875,211.5224596,7.787
11,10,76,0,14996.419921875,211.5224596,7.787
11,10,85,0,2810.090087890625,211.5224596,7.787
11,10,91,0,18004.9296875,211.5224596,7.787
11,10,53,0,11195.4296875,211.5224596,7.787
11,10,57,0,4449.81005859375,211.5224596,7.787
11,10,45,0,16014.240234375,211.5224596,7.787
11,10,33,0,21412.41015625,211.5224596,7.787
11,10,85,0,13025.51953125,211.5224596,7.787
11,10,49,0,8812.990234375,211.5224596,7.787
11,10,45,0,17367.759765625,211.5224596,7.787
11,10,46,0,6269.39990234375,211.5224596,7.787
11,10,57,0,6402.93994140625,211.5224596,7.787
11,10,46,0,4625.02001953125,211.5224596,7.787
11,11,53,0,12073.1201171875,211.5224596,7.787
11,11,10,0,9935.2099609375,211.5224596,7.787
11,11,44,0,6004.8798828125,211.5224596,7.787
11,11,20,0,11516.3896484375,211.5224596,7.787
11,11,48,0,5093.7900390625,211.5224596,7.787
11,11,97,0,3633.340087890625,211.5224596,7.787
11,11,92,0,9447.16015625,211.5224596,7.787
11,11,30,0,6861.33984375,211.5224596,7.787
11,11,98,0,17507.689453125,211.5972246,7.787
11,11,52,0,11305.83984375,211.5972246,7.787
11,11,16,0,9921.240234375,211.5972246,7.787
11,12,69,0,722.510009765625,211.5972246,7.787
11,12,99,0,8141.64013671875,211.5972246,7.787
11,12,43,0,7955.14990234375,211.5972246,7.787
11,12,49,0,9825.7001953125,211.5972246,7.787
11,12,99,0,15125.3701171875,211.5972246,7.787
11,12,95,0,6257.93994140625,211.5972246,7.787
11,12,83,0,7602.8798828125,211.5972246,7.787
11,12,66,0,10769.919921875,211.5972246,7.787
11,12,87,0,24973.599609375,211.5972246,7.787
12,1,95,0,13301.2099609375,211.5972246,7.787
12,1,77,0,18620.44921875,211.5972246,7.787
12,1,27,0,11781.419921875,211.5972246,7.787
12,1,14,0,12557.4697265625,211.5972246,7.787
12,1,47,0,10691.9599609375,211.5972246,7.787
12,1,74,0,8911.599609375,211.5972246,7.787
12,1,90,0,4552.83984375,211.5972246,7.787
12,1,69,0,15265.7001953125,211.5972246,7.787
12,1,25,0,3970.169921875,211.5972246,7.787
12,1,44,0,5934.56005859375,211.5972246,7.787
12,1,69,0,9163.5400390625,211.5972246,7.787
12,1,78,0,5939.77978515625,211.5972246,7.787
12,1,37,0,14509.9599609375,211.5972246,7.787
12,1,26,0,18736.66015625,211.5972246,7.787
12,1,77,0,6433.33984375,211.5972246,7.787
12,1,78,0,10537.6298828125,211.5972246,7.787
12,2,94,0,9675.5400390625,211.5972246,7.787
12,2,75,0,10455.669921875,211.5972246,7.787
12,2,10,0,26705.919921875,211.5972246,7.787
12,2,71,0,16196.91015625,211.5972246,7.787
12,2,4,0,7649.8798828125,211.5972246,7.787
12,2,37,0,7879.52978515625,211.5972246,7.787
12,3,22,0,8986.3896484375,211.5972246,7.787
12,3,29,0,18058.890625,211.5972246,7.787
12,3,26,0,11446.2900390625,211.5972246,7.787
12,3,85,0,4787.009765625,211.5972246,7.787
12,3,80,0,6577.77978515625,211.5972246,7.787
12,3,34,0,13066.4697265625,211.5972246,7.787
12,3,24,0,10483.3603515625,211.5972246,7.787
12,3,20,0,9973.7197265625,211.5972246,7.787
12,4,6,0,13481.490234375,211.5972246,7.787
12,4,13,0,20253.7109375,211.5972246,7.787
12,4,7,0,31203.73046875,211.5972246,7.787
12,4,74,0,19319.619140625,211.5972246,7.787
12,4,40,0,20486.779296875,211.5972246,7.787
12,4,78,0,5369.25,211.5972246,7.787
12,4,83,0,12655.33984375,211.5972246,7.787
12,4,71,0,4765.2099609375,211.5972246,7.787
12,5,95,0,12814.4404296875,211.5972246,7.787
12,5,44,0,3119.260009765625,211.5972246,7.787
12,5,32,0,7693.27978515625,211.5972246,7.787
12,5,67,0,5661.169921875,211.5972246,7.787
12,5,8,0,11090.0400390625,211.5972246,7.787
12,5,78,0,10319.400390625,211.5972246,7.787
12,6,15,0,5587.9501953125,211.5972246,7.787
12,6,79,0,12890.6796875,211.5972246,7.787
12,6,65,0,9738.7900390625,211.5972246,7.787
12,6,79,0,6171.39013671875,211.5972246,7.787
12,6,25,0,9175.4599609375,211.5972246,7.787
12,6,48,0,13468.7099609375,211.5972246,7.787
12,6,26,0,18729.939453125,211.5972246,7.787
12,6,18,0,4116.759765625,211.5972246,7.787
12,6,90,0,10657.8701171875,211.5972246,7.787
12,6,20,0,10837.509765625,211.5972246,7.787
12,6,22,0,18205.099609375,211.5972246,7.787
12,7,72,0,6363.10009765625,211.5972246,7.787
12,7,65,0,20440.759765625,211.5972246,7.787
12,7,52,0,18592.25,211.5972246,7.787
12,7,96,0,15327.8798828125,211.5972246,7.787
12,7,10,0,14800.8896484375,211.6719895,7.838
12,7,89,0,9313.669921875,211.6719895,7.838
12,8,2,0,9129.4404296875,211.6719895,7.838
12,8,41,0,13962.5703125,211.6719895,7.838
12,8,68,0,14185.8701171875,211.6719895,7.838
12,8,64,0,10779.01953125,211.6719895,7.838
12,8,15,0,8232.5595703125,211.6719895,7.838
12,8,93,0,7548.35986328125,211.6719895,7.838
12,8,84,0,18360.76953125,211.6719895,7.838
12,8,81,0,9922.3095703125,211.6719895,7.838
12,8,24,0,10499.6298828125,211.6719895,7.838
12,9,4,0,9936.150390625,211.6719895,7.838
12,9,68,0,7136.009765625,211.6719895,7.838
12,9,22,0,16740.419921875,211.6719895,7.838
12,9,64,0,15974.33984375,211.6719895,7.838
12,9,14,0,5393.740234375,211.6719895,7.838
12,9,23,0,14674.5400390625,211.6719895,7.838
12,9,28,0,10051.3095703125,211.6719895,7.838
12,9,11,0,10613.5302734375,211.6719895,7.838
12,9,19,0,11407.6796875,211.6719895,7.838
12,9,23,0,11205.8701171875,211.6719895,7.838
12,9,47,0,8450.7197265625,211.6719895,7.838
12,9,97,0,6241.31005859375,211.6719895,7.838
12,9,59,0,5113.5,211.6719895,7.838
12,9,13,0,3356.4599609375,211.6719895,7.838
12,9,2,0,6428.1201171875,211.6719895,7.838
12,10,85,0,4172.4599609375,211.6719895,7.838
12,10,49,0,10767.3798828125,211.6719895,7.838
12,10,83,0,11089.2197265625,211.6719895,7.838
12,10,93,0,12838.3798828125,211.6719895,7.838
12,10,50,0,14338.2998046875,211.6719895,7.838
12,10,88,0,10682.76953125,211.6719895,7.838
12,10,21,0,7189.85009765625,211.6719895,7.838
12,10,96,0,9977.4501953125,211.6719895,7.838
12,10,92,0,4326.89990234375,211.6719895,7.838
12,10,10,0,5338.43994140625,211.6719895,7.838
12,10,12,0,7839.68017578125,211.6719895,7.838
12,10,70,0,14110.98046875,211.6719895,7.838
12,11,64,0,10281.6103515625,211.6719895,7.838
12,11,26,0,7813.5400390625,211.6719895,7.838
12,11,95,0,10476.990234375,211.6719895,7.838
12,11,24,0,7349.10009765625,211.6719895,7.838
12,11,52,0,13788.5703125,211.6719895,7.838
12,11,53,0,4387.75,211.6719895,7.838
12,12,96,0,3823.18994140625,211.6719895,7.838
12,12,83,0,11237.2099609375,211.6719895,7.838
12,12,31,0,9521.509765625,211.6719895,7.838
12,12,94,0,15385.4501953125,211.6719895,7.838
12,12,54,0,10010.91015625,211.6719895,7.838
12,12,88,0,5544.990234375,211.6719895,7.838
12,12,95,0,12507.75,211.6719895,7.838
12,12,87,0,17468.220703125,211.6719895,7.838
12,12,17,0,3022.3798828125,211.6719895,7.838
12,1,97,0,20034.779296875,211.6719895,7.838
12,1,96,0,7976.43017578125,211.6719895,7.838
12,1,2,0,10005.349609375,211.6719895,7.838
12,1,13,0,15502.66015625,211.6719895,7.838
12,1,56,0,11629.2998046875,211.6719895,7.838
12,1,71,0,17359.05078125,211.6719895,7.838
12,1,55,0,3524.2900390625,211.6719895,7.838
12,1,40,0,17456.939453125,211.6719895,7.838
12,1,94,0,5153.52978515625,211.6719895,7.838
12,1,24,0,5132.7001953125,211.6719895,7.838
12,1,66,0,16407.2890625,211.6719895,7.838
12,1,66,0,10307.0498046875,211.6719895,7.838
12,1,22,0,6898.77978515625,211.6719895,7.838
12,1,21,0,5370.8798828125,211.6719895,7.838
12,2,43,0,5818.2900390625,211.6719895,7.838
12,2,85,0,6543.02978515625,211.6719895,7.838
12,2,83,0,13198.1396484375,211.6719895,7.838
12,2,75,0,8275.080078125,211.6719895,7.838
12,2,43,0,6928.8798828125,211.6719895,7.838
12,2,97,0,18970.689453125,211.6719895,7.838
12,2,13,0,8490.98046875,211.7467544,7.838
12,2,32,0,6997.06005859375,211.7467544,7.838
12,2,53,0,12299.4599609375,211.7467544,7.838
12,2,6,0,9714.3603515625,211.7467544,7.838
12,3,52,0,10515.1298828125,211.7467544,7.838
12,3,1,0,9668.2001953125,211.7467544,7.838
12,3,45,0,15495.7998046875,211.7467544,7.838
12,3,60,0,17124.349609375,211.7467544,7.838
12,3,4,0,13855.4296875,211.7467544,7.838
12,3,43,0,15503.8798828125,211.7467544,7.838
12,3,96,0,13066.6904296875,211.7467544,7.838
12,4,38,0,14398.2099609375,211.7467544,7.838
12,4,91,0,10662.7001953125,211.7467544,7.838
12,4,31,0,9148.259765625,211.7467544,7.838
12,4,87,0,9382.669921875,211.7467544,7.838
12,4,37,0,6113.3798828125,211.7467544,7.838
12,4,3,0,13519.240234375,211.7467544,7.838
12,4,9,0,9182.419921875,211.7467544,7.838
12,4,40,0,9521.150390625,211.7467544,7.838
12,4,51,0,5136.7998046875,211.7467544,7.838
12,4,9,0,8392.4404296875,211.7467544,7.838
12,4,25,0,9652.3095703125,211.7467544,7.838
12,5,99,0,5660.0400390625,211.7467544,7.838
12,5,63,0,8935.25,211.7467544,7.838
12,5,9,0,14446.650390625,211.7467544,7.838
12,5,38,0,14276.01953125,211.7467544,7.838
12,5,40,0,6911.3701171875,211.7467544,7.838
12,5,51,0,11295.33984375,211.7467544,7.838
12,5,49,0,4748.7900390625,211.7467544,7.838
12,5,48,0,11593.169921875,211.7467544,7.838
12,6,88,0,10988.25,211.7467544,7.838
12,6,39,0,24166.369140625,211.7467544,7.838
12,6,59,0,5773.3701171875,211.7467544,7.838
12,6,57,0,13265.419921875,211.7467544,7.838
12,6,25,0,15996.919921875,211.7467544,7.838
12,6,22,0,13607.919921875,211.7467544,7.838
12,6,5,0,10223.7197265625,211.7467544,7.838
12,6,75,0,18015.41015625,211.7467544,7.838
12,6,29,0,15574.2197265625,211.7467544,7.838
12,7,72,0,15845.1904296875,211.7467544,7.838
12,7,14,0,9406.330078125,211.7467544,7.838
12,7,19,0,25270.130859375,211.7467544,7.838
12,7,73,0,11978.4296875,211.7467544,7.838
12,7,6,0,6579.009765625,211.7467544,7.838
12,7,80,0,10339.330078125,211.7467544,7.838
12,7,84,0,8148.509765625,211.7467544,7.838
12,7,3,0,9078.400390625,211.7467544,7.838
12,7,60,0,24044.640625,211.7467544,7.838
12,7,88,0,9730.66015625,211.7467544,7.838
12,7,74,0,7057.0,211.7467544,7.838
12,7,34,0,17802.80078125,211.7467544,7.838
12,7,21,0,11251.8701171875,211.7467544,7.838
12,8,16,0,7587.080078125,211.7467544,7.838
12,8,98,0,5764.41015625,211.7467544,7.838
12,8,94,0,7628.14990234375,211.7467544,7.838
12,8,93,0,7921.47998046875,211.7467544,7.838
12,8,87,0,8187.509765625,211.7467544,7.838
12,8,20,0,4656.7900390625,211.7467544,7.838
12,8,81,0,16112.240234375,211.7467544,7.838
12,8,71,0,8105.31005859375,211.7467544,7.838
12,8,42,0,5568.3701171875,211.7467544,7.838
12,8,52,0,12914.7197265625,211.7467544,7.838
12,8,69,0,6916.740234375,211.7467544,7.838
12,8,52,0,8410.83984375,211.7467544,7.838
12,9,8,0,5127.4501953125,211.7467544,7.838
12,9,36,0,8102.85009765625,211.7467544,7.838
12,9,81,0,9756.5302734375,211.7467544,7.838
12,9,61,0,11678.8896484375,211.7467544,7.838
12,9,11,0,9589.0498046875,211.7467544,7.838
12,9,5,0,18284.509765625,211.7467544,7.838
12,9,42,0,5439.18994140625,211.7467544,7.838
12,9,78,0,15149.009765625,211.7467544,7.838
12,10,70,0,29982.23046875,211.7467544,7.838
12,10,29,0,7919.419921875,211.8137436,7.838
12,10,70,0,8462.2099609375,211.8137436,7.838
12,10,45,0,6811.72021484375,211.8137436,7.838
12,10,84,0,5961.85009765625,211.8137436,7.838
12,10,19,0,10889.0595703125,211.8137436,7.838
12,10,38,0,27614.8203125,211.8137436,7.838
12,10,39,0,9944.2802734375,211.8137436,7.838
12,10,5,0,5341.10986328125,211.8137436,7.838
12,10,97,0,11397.740234375,211.8137436,7.838
12,10,36,0,5914.47021484375,211.8137436,7.838
12,10,13,0,11789.759765625,211.8137436,7.838
12,11,82,0,14896.2197265625,211.8137436,7.838
12,11,23,0,20769.55078125,211.8137436,7.838
12,11,6,0,11768.990234375,211.8137436,7.838
12,11,53,0,9530.23046875,211.8137436,7.838
12,11,64,0,14512.73046875,211.8137436,7.838
12,11,5,0,15156.66015625,211.8137436,7.838
12,11,38,0,13609.3603515625,211.8137436,7.838
12,11,27,0,3763.929931640625,211.8137436,7.838
12,11,50,0,8613.4296875,211.8137436,7.838
12,12,97,0,14587.349609375,211.8137436,7.838
12,12,48,0,9420.009765625,211.8137436,7.838
12,12,5,0,4364.240234375,211.8137436,7.838
12,12,39,0,5654.080078125,211.8137436,7.838
12,12,89,0,10296.080078125,211.8137436,7.838
12,12,69,0,9798.169921875,211.8137436,7.838
12,12,64,0,2878.929931640625,211.8137436,7.838
13,1,71,0,2557.18994140625,211.8137436,7.838
13,1,86,0,8783.7998046875,211.8137436,7.838
13,1,21,0,16275.2900390625,211.8137436,7.838
13,1,43,0,7251.0400390625,211.8137436,7.838
13,1,27,0,17919.16015625,211.8137436,7.838
13,1,23,0,14200.16015625,211.8137436,7.838
13,1,64,0,18297.220703125,211.8137436,7.838
13,1,45,0,18505.2890625,211.8137436,7.838
13,1,81,0,12842.849609375,211.8137436,7.838
13,1,56,0,30790.08984375,211.8137436,7.838
13,1,30,0,6844.740234375,211.8137436,7.838
13,1,50,0,17590.75,211.8137436,7.838
13,1,92,0,10095.240234375,211.8137436,7.838
13,1,29,0,12620.2900390625,211.8137436,7.838
13,1,41,0,12535.490234375,211.8137436,7.838
13,2,35,0,3670.179931640625,211.8137436,7.838
13,2,5,0,4984.8701171875,211.8137436,7.838
13,2,66,0,16450.7109375,211.8137436,7.838
13,2,25,0,11279.400390625,211.8137436,7.838
13,2,27,0,9779.4296875,211.8137436,7.838
13,2,34,0,6900.919921875,211.8137436,7.838
13,2,10,0,16508.130859375,211.8137436,7.838
13,2,52,0,8419.5595703125,211.8137436,7.838
13,2,5,0,4955.66015625,211.8137436,7.838
13,2,36,0,7724.31005859375,211.8137436,7.838
13,3,56,0,11142.8095703125,211.8137436,7.838
13,3,80,0,2969.8798828125,211.8137436,7.838
13,3,68,0,12672.5498046875,211.8137436,7.838
13,3,3,0,10646.9599609375,211.8137436,7.838
13,3,54,0,10968.4501953125,211.8137436,7.838
13,3,87,0,4644.009765625,211.8137436,7.838
13,3,4,0,6416.43017578125,211.8137436,7.838
13,3,16,0,10685.1103515625,211.8137436,7.838
13,3,1,0,9941.3896484375,211.8137436,7.838
13,3,34,0,5289.7998046875,211.8137436,7.838
13,3,62,0,20486.759765625,211.8137436,7.838
13,3,42,0,11547.1904296875,211.8137436,7.838
13,3,95,0,7156.18017578125,211.8137436,7.838
13,3,61,0,9398.599609375,211.8137436,7.838
13,4,46,0,18580.6796875,211.8137436,7.838
13,4,5,0,8025.490234375,211.8137436,7.838
13,4,37,0,8971.58984375,211.8137436,7.838
13,4,74,0,21187.640625,211.8137436,7.838
13,4,20,0,19051.98046875,211.8137436,7.838
13,4,1,0,5885.64990234375,211.8137436,7.838
13,4,95,0,19176.3203125,211.8137436,7.838
13,4,38,0,17745.380859375,211.8612937,7.838
13,4,86,0,9657.51953125,211.8612937,7.838
13,4,28,0,12747.8798828125,211.8612937,7.838
13,4,4,0,12499.73046875,211.8612937,7.838
13,4,54,0,11963.3798828125,211.8612937,7.838
13,5,64,0,9536.33984375,211.8612937,7.838
13,5,70,0,4378.64990234375,211.8612937,7.838
13,5,79,0,10590.099609375,211.8612937,7.838
13,5,16,0,4191.419921875,211.8612937,7.838
13,5,12,0,6699.5400390625,211.8612937,7.838
13,5,56,0,13168.98046875,211.8612937,7.838
13,5,63,0,14571.9404296875,211.8612937,7.838
13,6,13,0,22083.7109375,211.8612937,7.838
13,6,74,0,4137.81005859375,211.8612937,7.838
13,6,11,0,5635.740234375,211.8612937,7.838
13,6,94,0,20392.94921875,211.8612937,7.838
13,6,73,0,9853.740234375,211.8612937,7.838
13,6,90,0,9019.8798828125,211.8612937,7.838
